timestamp,node_id,tilt_x_deg,tilt_y_deg,strain_delta_ue,vib_rms_g,vib_peak_g,vib_dominant_freq_hz,crack_status,temperature_c,humidity_pct,pressure_hpa
2026-01-01 03:50:00,N3,0.02211,0.01337,0.99,0.02349,0.0501,13.09,1,41.14,78.21,1006.56
2026-01-01 03:50:00,N4,0.033,0.03322,0.596,0.03399,0.05769,15.54,1,40.98,77.52,1006.9
2026-01-01 03:50:00,N5,-0.021,0.00515,0.815,0.03863,0.10662,13.14,1,40.55,79.52,1007.04
2026-01-01 03:55:00,N1,0.03584,0.01849,0.106,0.02663,0.04438,9.73,1,40.85,79.71,1006.26
2026-01-01 03:55:00,N2,0.02322,0.02595,0.749,0.03378,0.06247,8.84,1,41.19,80.3,1007.7
2026-01-01 03:55:00,N3,-0.0118,0.02359,-0.187,0.01272,0.03814,14.5,1,40.07,79.54,1007.63
2026-01-01 03:55:00,N4,0.01174,0.00715,1.68,0.0206,0.05746,8.69,1,41.22,80.43,1007.52
2026-01-01 03:55:00,N5,0.02638,0.01468,-0.905,0.03914,0.06179,12.99,1,41.08,80.67,1008.12
2026-01-01 04:00:00,N1,0.02515,-0.00852,1.564,0.0326,0.0901,17.02,1,41.04,77.76,1006.89
2026-01-01 04:00:00,N2,0.01698,0.02277,-0.236,0.03666,0.05704,11.91,1,40.95,80.64,1005.37
2026-01-01 04:00:00,N3,0.02518,0.03065,0.632,0.03182,0.06674,13.66,1,41.97,80.73,1006.37
2026-01-01 04:00:00,N4,0.02132,0.0188,0.148,0.03956,0.0871,11.48,1,41.15,81.42,1007.33
2026-01-01 04:00:00,N5,0.01695,0.02849,-0.209,0.02678,0.07196,17.59,1,40.02,81.87,1007.1
2026-01-01 04:05:00,N1,-0.00645,0.03021,0.128,0.02166,0.05381,17.45,1,41.83,79.41,1006.08
2026-01-01 04:05:00,N2,0.00717,0.0219,0.867,0.01344,0.02354,13.76,1,41.1,82.03,1008.16
2026-01-01 04:05:00,N3,0.02349,0.0358,0.21,0.00387,0.00723,14.19,1,40.64,76.71,1007.34
2026-01-01 04:05:00,N4,0.03235,0.00071,0.679,0.02733,0.04401,9.7,1,41.58,78.21,1005.99
2026-01-01 04:05:00,N5,0.0062,0.03102,0.592,0.01965,0.0546,16.19,1,41.24,78.86,1007.17
2026-01-01 04:10:00,N1,0.02486,-0.00134,0.461,0.02556,0.04032,10.43,1,41.15,79.98,1006.46
2026-01-01 04:10:00,N2,0.01738,0.01173,-0.623,0.01979,0.04597,15.28,1,41.74,81.41,1006.44
2026-01-01 04:10:00,N3,0.06333,0.02518,0.114,0.02566,0.06064,14.42,1,40.75,76.73,1006.22
2026-01-01 04:10:00,N4,0.02072,-0.00564,0.967,0.00996,0.02848,15.9,1,41.54,80.29,1006.85
2026-01-01 04:10:00,N5,0.04481,0.01873,0.218,0.02729,0.04255,15.29,1,41.63,78.18,1006.57
2026-01-01 04:15:00,N1,0.01421,0.00069,-0.212,0.01778,0.02863,8.79,1,41.11,82.63,1005.28
2026-01-01 04:15:00,N2,0.01965,0.00892,0.099,0.02519,0.04409,14.3,1,41.33,78.36,1007.48
2026-01-01 04:15:00,N3,0.01503,0.03665,-0.04,0.02882,0.05469,17.44,1,40.86,79.43,1005.5
2026-01-01 04:15:00,N4,0.01662,0.02668,1.351,0.0236,0.04164,12.89,1,41.03,76.07,1006.88
2026-01-01 04:15:00,N5,0.00775,0.01745,-0.217,0.02601,0.05505,15.69,1,40.27,79.97,1005.7
2026-01-01 04:20:00,N1,0.00981,0.0154,0.349,0.02886,0.08549,16.03,1,41.26,82.42,1007.54
2026-01-01 04:20:00,N2,-0.01495,0.02243,-0.32,0.03193,0.08008,9.77,1,40.67,80.23,1006.96
2026-01-01 04:20:00,N3,0.01036,0.03092,-0.135,0.02769,0.08262,15.94,1,41.44,78.98,1007.96
2026-01-01 04:20:00,N4,0.02713,0.03631,1.343,0.03004,0.07505,10.14,1,41.03,76.76,1006.88
2026-01-01 04:20:00,N5,-0.01215,0.00428,0.976,0.0401,0.10344,11.95,1,40.29,78.94,1005.54
2026-01-01 04:25:00,N1,0.0291,0.01635,1.015,0.02314,0.06483,10.3,1,41.81,79.43,1006.45
2026-01-01 04:25:00,N2,0.03423,0.01398,-0.498,0.02565,0.04211,13.14,1,41.67,77.7,1006.3
2026-01-01 04:25:00,N3,0.01183,0.02684,1.102,0.00785,0.01476,9.33,1,40.57,80.98,1006.97
2026-01-01 04:25:00,N4,0.00205,0.00537,-0.552,0.03,0.08532,12.03,1,41.88,77.68,1005.07
2026-01-01 04:25:00,N5,0.01379,0.01651,0.267,0.0194,0.05555,14.71,1,41.59,79.79,1007.15
2026-01-01 04:30:00,N1,0.03535,0.0129,0.737,0.03106,0.08767,14.67,1,40.82,82.03,1006.93
2026-01-01 04:30:00,N2,0.03531,-0.00122,0.856,0.01129,0.03239,10.93,1,40.94,79.18,1005.85
2026-01-01 04:30:00,N3,0.03479,-0.01098,1.241,0.02682,0.06322,17.36,1,41.78,80.78,1005.84
2026-01-01 04:30:00,N4,0.02135,-0.00299,0.764,0.03339,0.08637,11.35,1,41.0,82.68,1006.03
2026-01-01 04:30:00,N5,0.04259,0.00469,1.623,0.03786,0.08735,8.79,1,40.41,77.24,1006.8
2026-01-01 04:35:00,N1,0.0338,0.00032,1.472,0.03282,0.054,9.43,1,41.32,80.46,1007.77
2026-01-01 04:35:00,N2,0.04258,0.03436,0.994,0.03512,0.05851,15.35,1,40.87,77.57,1007.75
2026-01-01 04:35:00,N3,0.04294,0.01774,0.449,0.02685,0.07992,11.36,1,41.53,79.0,1005.91
2026-01-01 04:35:00,N4,0.02754,0.01908,-1.468,0.02837,0.06448,16.98,1,40.79,76.84,1007.53
2026-01-01 04:35:00,N5,0.02083,0.01795,0.099,0.00019,0.00052,15.8,1,41.53,82.29,1007.6
2026-01-01 04:40:00,N1,0.00718,0.0271,-0.638,0.02147,0.03617,11.8,1,41.18,80.22,1005.98
2026-01-01 04:40:00,N2,0.02935,0.00341,1.691,0.02827,0.04471,13.44,1,40.66,78.7,1006.28
2026-01-01 04:40:00,N3,0.01769,0.03633,0.778,0.04749,0.0728,10.23,1,40.59,78.46,1007.26
2026-01-01 04:40:00,N4,0.0138,0.01953,0.21,0.02704,0.07889,13.39,1,41.46,74.99,1005.85
2026-01-01 04:40:00,N5,0.06137,0.01232,-0.274,0.00938,0.02535,11.77,1,41.32,77.05,1006.69
2026-01-01 04:45:00,N1,0.01506,-0.00688,-0.284,0.03014,0.08983,12.87,1,40.6,78.25,1006.67
2026-01-01 04:45:00,N2,0.02588,0.01895,2.279,0.02748,0.05103,13.34,1,41.95,75.62,1005.08
2026-01-01 04:45:00,N3,0.02636,0.02034,-0.637,0.01353,0.02164,10.16,1,41.11,78.71,1006.47
2026-01-01 04:45:00,N4,-0.01161,0.01124,0.971,0.03801,0.08582,14.42,1,40.92,82.93,1007.08
2026-01-01 04:45:00,N5,0.01207,0.00131,-0.032,0.02325,0.04947,8.74,1,41.01,81.46,1007.7
2026-01-01 04:50:00,N1,0.02459,-0.0046,-0.017,0.01804,0.05389,11.59,1,40.53,81.59,1007.56
2026-01-01 04:50:00,N2,-0.00192,0.0234,2.477,0.02001,0.05907,8.91,1,41.09,80.49,1004.67
2026-01-01 04:50:00,N3,0.01993,-0.00075,-1.129,0.03183,0.07915,11.04,1,42.03,80.59,1006.64
2026-01-01 04:50:00,N4,0.01365,-0.00361,0.766,0.01367,0.02747,16.07,1,40.42,83.36,1004.69
2026-01-01 04:50:00,N5,0.00333,0.02066,1.858,0.02838,0.04686,10.45,1,41.26,77.32,1006.67
2026-01-01 04:55:00,N1,0.03417,0.01176,1.524,0.04296,0.09456,14.21,1,41.16,81.36,1007.07
2026-01-01 04:55:00,N2,0.02059,0.0172,0.529,0.0239,0.06542,17.37,1,40.78,82.72,1005.41
2026-01-01 04:55:00,N3,0.01266,0.00961,1.338,0.02655,0.07539,10.43,1,40.25,78.31,1004.8
2026-01-01 04:55:00,N4,0.03817,0.02465,0.253,0.02959,0.05008,8.82,1,40.92,75.3,1006.42
2026-01-01 04:55:00,N5,0.03853,0.01592,0.426,0.02061,0.03462,10.55,1,40.97,82.67,1006.13
2026-01-01 05:00:00,N1,0.01225,-0.00229,0.535,0.03912,0.10156,16.57,1,40.96,76.87,1006.75
2026-01-01 05:00:00,N2,0.04488,0.01402,-0.359,0.03728,0.09838,12.84,1,40.88,81.54,1006.09
2026-01-01 05:00:00,N3,0.02321,0.03287,-0.995,0.03733,0.06018,13.62,1,40.75,79.74,1007.64
2026-01-01 05:00:00,N4,0.01807,0.01105,0.534,0.02917,0.08541,15.95,1,41.68,77.44,1005.34
2026-01-01 05:00:00,N5,0.00591,0.00926,0.115,0.01904,0.03816,8.44,1,41.61,78.82,1005.37
2026-01-01 05:05:00,N1,0.01654,0.02738,-0.847,0.02795,0.07279,13.64,1,40.55,78.83,1006.29
2026-01-01 05:05:00,N2,0.0124,0.01159,1.781,0.01081,0.01852,11.13,1,40.46,79.64,1006.9
2026-01-01 05:05:00,N3,0.00283,0.01684,0.686,0.03477,0.09943,16.75,1,41.43,79.93,1006.9
2026-01-01 05:05:00,N4,0.0062,-0.00159,-0.673,0.03058,0.073,9.16,1,41.19,79.79,1005.4
2026-01-01 05:05:00,N5,0.01294,0.03418,-0.001,0.00942,0.02009,9.25,1,41.69,79.01,1006.77
2026-01-01 05:10:00,N1,0.00262,-0.00161,1.152,0.01741,0.05196,13.51,1,41.12,81.01,1005.48
2026-01-01 05:10:00,N2,0.01258,0.00967,-0.3,0.02877,0.08375,17.53,1,41.59,80.82,1006.89
2026-01-01 05:10:00,N3,0.01608,0.00099,0.304,0.0274,0.05952,8.94,1,40.81,80.19,1006.36
2026-01-01 05:10:00,N4,-0.00103,0.02069,0.974,0.0249,0.07201,12.07,1,40.47,81.06,1006.03
2026-01-01 05:10:00,N5,-0.00896,0.00179,1.074,0.0339,0.08124,10.62,1,40.79,80.31,1007.11
2026-01-01 05:15:00,N1,0.00114,0.03103,0.356,0.02745,0.07328,12.96,1,41.45,78.67,1008.16
2026-01-01 05:15:00,N2,0.01913,0.01275,0.275,0.02767,0.05827,15.58,1,41.44,81.8,1005.69
2026-01-01 05:15:00,N3,0.0056,0.01002,-0.237,0.0243,0.05105,11.48,1,40.91,80.66,1006.38
2026-01-01 05:15:00,N4,0.00162,0.0159,0.471,0.02312,0.06242,11.96,1,40.71,78.74,1006.8
2026-01-01 05:15:00,N5,0.02671,0.01502,0.655,0.03441,0.06464,14.2,1,40.78,83.13,1006.08
2026-01-01 05:20:00,N1,0.03114,0.02458,0.972,0.01287,0.0255,17.6,1,40.63,83.24,1004.41
2026-01-01 05:20:00,N2,0.03514,0.01014,-0.361,0.00466,0.01258,9.25,1,41.46,83.71,1007.0
2026-01-01 05:20:00,N3,0.0285,0.0027,-0.006,0.02658,0.07793,13.51,1,41.13,80.13,1005.17
2026-01-01 05:20:00,N4,0.02284,-0.00155,-0.049,0.05878,0.15982,17.17,1,40.95,78.39,1004.9
2026-01-01 05:20:00,N5,0.02126,0.00426,1.117,0.02885,0.05603,10.99,1,39.96,81.49,1005.75
2026-01-01 05:25:00,N1,0.03915,0.02679,1.517,0.02909,0.07235,8.2,1,40.64,77.72,1005.46
2026-01-01 05:25:00,N2,0.02618,0.03335,-0.229,0.04679,0.09726,17.78,1,41.18,80.75,1005.74
2026-01-01 05:25:00,N3,0.01147,0.01233,-1.931,0.02363,0.05279,17.3,1,40.09,76.42,1004.67
2026-01-01 05:25:00,N4,0.01057,0.0099,-0.711,0.0465,0.0918,12.11,1,41.53,82.06,1004.83
2026-01-01 05:25:00,N5,0.04626,0.02514,1.579,0.04109,0.06273,9.68,1,41.66,82.47,1005.44
2026-01-01 05:30:00,N1,0.01757,0.03441,-0.542,0.00369,0.00821,9.07,1,40.23,77.59,1005.71
2026-01-01 05:30:00,N2,0.01448,0.00761,-0.07,0.04479,0.07388,13.83,1,41.59,78.02,1006.86
2026-01-01 05:30:00,N3,0.01417,0.00506,-0.119,0.01454,0.03881,12.23,1,41.07,77.46,1005.88
2026-01-01 05:30:00,N4,-5e-05,-0.00581,0.342,0.01834,0.03249,11.31,1,40.98,78.62,1004.37
2026-01-01 05:30:00,N5,0.02091,0.0054,-0.981,0.0038,0.01097,13.65,1,41.47,76.54,1006.1
2026-01-01 05:35:00,N1,0.03354,0.01253,1.497,0.01422,0.03076,12.19,1,40.92,81.22,1006.73
2026-01-01 05:35:00,N2,0.02076,-0.00222,1.477,0.02525,0.06011,17.64,1,40.94,79.1,1005.23
2026-01-01 05:35:00,N3,0.04038,0.01337,2.411,0.03144,0.07895,17.36,1,40.12,79.01,1005.98
2026-01-01 05:35:00,N4,0.0314,0.00848,0.772,0.02713,0.04414,17.35,1,41.64,79.47,1004.89
2026-01-01 05:35:00,N5,-0.00394,0.03454,-0.385,0.01607,0.03341,9.04,1,41.05,78.94,1005.49
2026-01-01 05:40:00,N1,0.02375,-0.00081,0.162,0.02868,0.06346,16.4,1,41.3,78.9,1005.66
2026-01-01 05:40:00,N2,0.04796,0.02654,0.435,0.01789,0.04643,11.38,1,40.62,81.78,1004.36
2026-01-01 05:40:00,N3,0.02566,0.01288,-0.621,0.03864,0.08711,12.8,1,41.27,82.79,1006.63
2026-01-01 05:40:00,N4,0.04673,0.00074,-1.621,0.04318,0.12665,15.81,1,41.26,77.63,1004.0
2026-01-01 05:40:00,N5,0.00012,0.01321,-0.123,0.02338,0.05269,9.19,1,40.26,82.44,1005.0
2026-01-01 05:45:00,N1,0.00846,0.0099,-0.12,0.03893,0.11098,17.31,1,40.41,77.86,1004.95
2026-01-01 05:45:00,N2,0.00611,0.00793,0.35,0.01741,0.03097,17.92,1,41.28,78.73,1005.88
2026-01-01 05:45:00,N3,0.02059,0.0104,-0.558,0.01245,0.02465,11.03,1,40.04,78.9,1006.1
2026-01-01 05:45:00,N4,-0.00033,0.0285,-0.002,0.02219,0.06029,8.61,1,40.82,78.63,1005.71
2026-01-01 05:45:00,N5,0.02708,0.02632,-0.634,0.01959,0.04419,15.24,1,40.67,78.21,1006.36
2026-01-01 05:50:00,N1,0.02337,0.00411,0.325,0.02867,0.05763,17.47,1,40.78,79.2,1004.55
2026-01-01 05:50:00,N2,0.0122,0.01474,0.455,0.03295,0.09748,12.3,1,40.94,82.5,1005.12
2026-01-01 05:50:00,N3,0.02788,0.01955,1.5,0.02304,0.05957,13.15,1,40.7,77.18,1005.58
2026-01-01 05:50:00,N4,-0.00957,-0.00066,2.329,0.02515,0.03872,17.0,1,39.77,82.07,1004.66
2026-01-01 05:50:00,N5,0.0409,-0.0223,0.603,0.02653,0.05654,10.35,1,40.62,80.39,1005.55
2026-01-01 05:55:00,N1,0.04083,0.00217,-0.763,0.02181,0.05433,10.37,1,40.16,80.8,1006.72
2026-01-01 05:55:00,N2,0.01409,0.01428,-0.231,0.02117,0.04105,8.33,1,41.33,80.81,1005.18
2026-01-01 05:55:00,N3,0.02095,0.02882,0.132,0.02139,0.04035,16.12,1,40.21,78.36,1006.52
2026-01-01 05:55:00,N4,0.00554,0.01426,0.091,0.02105,0.04559,16.9,1,40.54,82.61,1006.59
2026-01-01 05:55:00,N5,0.01454,0.01803,1.278,0.02829,0.07243,14.23,1,40.9,77.19,1005.41
2026-01-01 06:00:00,N1,0.01701,0.01226,0.165,0.01536,0.04543,12.2,1,41.12,82.96,1007.06
2026-01-01 06:00:00,N2,0.04024,0.01983,-0.785,0.02881,0.04969,11.5,1,40.39,79.84,1007.4
2026-01-01 06:00:00,N3,-0.01547,0.00475,0.232,0.02808,0.07184,9.93,1,40.48,78.07,1005.36
2026-01-01 06:00:00,N4,0.02047,0.01585,-0.364,0.0363,0.0781,13.86,1,39.99,78.78,1005.25
2026-01-01 06:00:00,N5,0.01416,0.02963,-0.66,0.02064,0.04852,17.63,1,41.7,80.15,1003.67
2026-01-01 06:05:00,N1,0.04081,0.00647,-0.023,0.01988,0.03971,14.68,1,40.16,80.88,1005.81
2026-01-01 06:05:00,N2,0.00964,0.02023,-0.086,0.03118,0.05854,10.87,1,40.58,77.52,1005.06
2026-01-01 06:05:00,N3,0.03366,0.00318,0.738,0.02069,0.03637,8.44,1,40.77,79.18,1004.23
2026-01-01 06:05:00,N4,0.03309,0.00445,-0.379,0.03228,0.07969,11.0,1,40.16,75.52,1004.83
2026-01-01 06:05:00,N5,0.03643,0.02279,1.248,0.00108,0.00227,16.1,1,41.01,81.76,1006.01
2026-01-01 06:10:00,N1,-0.02218,0.00094,-0.59,0.00733,0.01866,16.47,1,40.12,81.87,1004.62
2026-01-01 06:10:00,N2,0.00658,0.02293,0.694,0.02182,0.04165,17.73,1,40.69,79.8,1003.99
2026-01-01 06:10:00,N3,0.0042,0.01024,0.074,0.01877,0.0349,10.25,1,41.5,79.1,1005.28
2026-01-01 06:10:00,N4,0.00254,0.02028,1.633,0.02776,0.07589,8.68,1,40.23,79.41,1006.43
2026-01-01 06:10:00,N5,0.01774,0.01472,0.78,0.04177,0.12145,15.63,1,40.46,77.47,1005.65
2026-01-01 06:15:00,N1,0.02922,0.00678,-0.367,0.02103,0.03592,14.71,1,41.01,79.24,1005.93
2026-01-01 06:15:00,N2,0.02195,0.02319,-0.327,0.0293,0.05725,12.8,1,40.56,82.71,1005.8
2026-01-01 06:15:00,N3,0.00393,0.00308,-1.596,0.02286,0.05106,10.81,1,41.38,76.92,1005.79
2026-01-01 06:15:00,N4,0.04046,0.00026,1.996,0.04189,0.06726,13.97,1,40.8,73.56,1005.11
2026-01-01 06:15:00,N5,0.02066,-0.02116,0.461,0.01872,0.04374,9.02,1,40.01,80.38,1003.82
2026-01-01 06:20:00,N1,0.01795,0.01606,1.05,0.04703,0.13105,17.01,1,40.89,79.64,1005.54
2026-01-01 06:20:00,N2,0.03032,0.02044,1.205,0.0136,0.02334,16.53,1,40.71,79.05,1005.13
2026-01-01 06:20:00,N3,0.04274,0.01321,0.882,0.03052,0.05618,8.5,1,40.46,79.72,1006.13
2026-01-01 06:20:00,N4,0.03854,-0.0094,-0.861,0.03036,0.06758,8.93,1,40.38,78.3,1005.53
2026-01-01 06:20:00,N5,0.04553,-0.0089,-0.715,0.0253,0.03957,10.85,1,40.37,77.56,1005.63
2026-01-01 06:25:00,N1,0.01192,0.02069,-0.013,0.02627,0.07224,10.13,1,41.26,80.82,1004.3
2026-01-01 06:25:00,N2,0.02721,-0.00656,0.145,0.03184,0.09013,11.74,1,41.11,80.91,1005.03
2026-01-01 06:25:00,N3,0.04315,0.02351,1.003,0.02947,0.06995,16.64,1,40.81,82.9,1006.06
2026-01-01 06:25:00,N4,0.03629,0.03042,-0.898,0.03742,0.05627,9.27,1,40.21,76.5,1005.29
2026-01-01 06:25:00,N5,-0.0026,0.01967,0.311,0.02583,0.05595,16.06,1,40.82,78.87,1006.09
2026-01-01 06:30:00,N1,0.01753,-0.01028,-0.666,0.02917,0.05295,13.51,1,41.64,80.18,1005.66
2026-01-01 06:30:00,N2,-0.00312,0.00296,0.645,0.04476,0.07886,11.92,1,39.7,79.54,1003.52
2026-01-01 06:30:00,N3,0.01936,0.01511,0.095,0.01993,0.05569,15.59,1,40.2,78.55,1003.28
2026-01-01 06:30:00,N4,0.03486,0.01023,0.009,0.01855,0.04926,8.56,1,40.31,77.35,1005.08
2026-01-01 06:30:00,N5,0.03724,0.00374,0.03,0.03789,0.06692,17.85,1,39.67,75.65,1005.86
2026-01-01 06:35:00,N1,-0.01392,0.00505,0.467,0.0064,0.01055,12.97,1,39.74,80.49,1005.42
2026-01-01 06:35:00,N2,0.02591,-0.00152,0.264,0.01493,0.02962,9.43,1,40.59,78.86,1005.06
2026-01-01 06:35:00,N3,0.0092,0.00923,-1.168,0.01937,0.05012,16.06,1,39.72,78.86,1004.3
2026-01-01 06:35:00,N4,0.02548,-0.00385,1.089,0.03586,0.06112,14.37,1,41.17,81.93,1006.05
2026-01-01 06:35:00,N5,0.0187,0.01119,-0.081,0.02895,0.07636,9.36,1,40.28,76.79,1005.29
2026-01-01 06:40:00,N1,0.01232,0.00673,0.711,0.03905,0.06601,16.57,1,40.88,78.35,1006.11
2026-01-01 06:40:00,N2,0.0211,0.01826,-0.59,0.04205,0.09199,13.92,1,39.7,77.13,1005.2
2026-01-01 06:40:00,N3,0.02909,0.00477,0.619,0.02564,0.06557,16.63,1,40.54,75.09,1004.95
2026-01-01 06:40:00,N4,0.02587,-0.00759,-0.403,0.0126,0.03142,17.09,1,39.89,78.35,1004.27
2026-01-01 06:40:00,N5,0.00659,0.00175,0.135,0.02047,0.04617,10.03,1,39.57,75.53,1003.8
2026-01-01 06:45:00,N1,0.0207,-0.00604,0.085,0.04021,0.11439,9.23,1,38.71,75.87,1003.66
2026-01-01 06:45:00,N2,0.03532,0.01727,1.353,0.03456,0.05969,8.62,1,40.01,79.53,1004.74
2026-01-01 06:45:00,N3,0.05052,0.01695,0.372,0.01926,0.04216,12.11,1,39.52,80.34,1003.4
2026-01-01 06:45:00,N4,0.02666,0.01581,-0.53,0.02115,0.03972,13.19,1,40.05,77.7,1005.18
2026-01-01 06:45:00,N5,0.00541,0.00881,0.759,0.01675,0.04631,9.11,1,40.42,80.79,1004.35
2026-01-01 06:50:00,N1,0.03723,0.00644,-0.911,0.02715,0.06043,13.96,1,39.72,75.7,1004.32
2026-01-01 06:50:00,N2,0.01507,0.01461,-0.003,0.0061,0.0134,15.45,1,39.93,77.55,1005.23
2026-01-01 06:50:00,N3,-0.00974,0.00141,0.646,0.03562,0.08523,13.55,1,40.98,73.83,1005.35
2026-01-01 06:50:00,N4,0.00587,0.02829,0.891,0.04475,0.0683,9.77,1,39.9,78.44,1004.61
2026-01-01 06:50:00,N5,-0.0007,-0.0065,-1.475,0.02449,0.05534,10.05,1,40.3,75.93,1004.9
2026-01-01 06:55:00,N1,0.007,0.00937,-1.972,0.03114,0.08169,14.76,1,39.48,77.65,1004.18
2026-01-01 06:55:00,N2,0.00548,-0.00572,0.437,0.03771,0.09838,11.13,1,39.48,79.82,1004.0
2026-01-01 06:55:00,N3,0.02694,0.01928,-1.502,0.0292,0.07327,16.67,1,40.04,76.38,1004.1
2026-01-01 06:55:00,N4,-0.01772,0.00723,0.324,0.02987,0.07641,8.17,1,39.74,81.26,1005.07
2026-01-01 06:55:00,N5,0.02694,0.0122,-0.368,0.01406,0.03297,17.54,1,39.11,75.91,1004.29
2026-01-01 07:00:00,N1,0.00234,0.01354,-0.666,0.01831,0.04085,9.57,1,39.66,74.89,1004.6
2026-01-01 07:00:00,N2,-0.01329,-0.00396,0.669,0.02994,0.05793,15.83,1,39.26,79.27,1002.99
2026-01-01 07:00:00,N3,-0.01668,-2e-05,0.151,0.02359,0.06698,14.35,1,40.43,78.36,1006.33
2026-01-01 07:00:00,N4,0.01856,-0.00387,1.784,0.03055,0.07477,9.75,1,39.73,77.44,1005.8
2026-01-01 07:00:00,N5,0.01358,0.00601,2.216,0.04946,0.08775,13.22,1,40.75,78.51,1004.39
2026-01-01 07:05:00,N1,0.00664,0.00795,0.887,0.02224,0.06245,15.62,1,39.88,77.15,1004.43
2026-01-01 07:05:00,N2,0.03928,-0.00289,-0.572,0.02463,0.07069,16.06,1,40.18,76.82,1003.2
2026-01-01 07:05:00,N3,-0.01135,0.01644,-0.373,0.01495,0.03625,9.74,1,40.02,76.19,1004.82
2026-01-01 07:05:00,N4,0.01687,0.00238,-0.042,0.0241,0.04524,12.99,1,38.79,78.34,1003.83
2026-01-01 07:05:00,N5,0.02431,0.00223,0.573,0.01864,0.04819,15.65,1,40.05,78.14,1004.73
2026-01-01 07:10:00,N1,0.02759,-0.00384,0.803,0.05194,0.11417,14.12,1,39.12,76.39,1003.16
2026-01-01 07:10:00,N2,0.04216,0.0284,0.389,0.02267,0.05631,17.19,1,38.77,76.71,1003.47
2026-01-01 07:10:00,N3,0.03496,0.0113,0.189,0.01834,0.02842,13.26,1,39.74,75.56,1005.17
2026-01-01 07:10:00,N4,0.01908,0.01341,-1.422,0.0333,0.08012,17.93,1,39.03,78.03,1004.98
2026-01-01 07:10:00,N5,0.00664,0.02235,-0.487,0.01781,0.03471,10.06,1,39.83,78.65,1003.61
2026-01-01 07:15:00,N1,0.01847,0.03058,-0.615,0.02032,0.05693,9.8,1,39.7,77.8,1005.69
2026-01-01 07:15:00,N2,0.00271,0.00249,-0.326,0.03166,0.05832,14.9,1,39.24,75.21,1003.58
2026-01-01 07:15:00,N3,0.00929,0.01229,-0.174,0.02587,0.06875,16.57,1,39.72,80.19,1004.23
2026-01-01 07:15:00,N4,0.00742,0.03007,0.386,0.04061,0.10697,13.6,1,39.29,75.49,1004.84
2026-01-01 07:15:00,N5,0.02831,0.00114,-1.205,0.00432,0.00758,9.39,1,39.62,73.43,1003.87
2026-01-01 07:20:00,N1,0.00527,0.01609,-0.178,0.0433,0.08251,17.05,1,39.68,81.69,1003.86
2026-01-01 07:20:00,N2,0.00667,0.01043,0.324,0.01244,0.03104,17.01,1,38.5,77.83,1003.25
2026-01-01 07:20:00,N3,0.02131,0.00925,1.818,0.0462,0.08021,16.04,1,38.94,77.74,1005.57
2026-01-01 07:20:00,N4,0.02445,0.02475,1.38,0.02399,0.05977,15.5,1,39.75,78.33,1003.98
2026-01-01 07:20:00,N5,0.00436,0.00756,-0.57,0.02812,0.08429,11.94,1,39.66,73.46,1003.52
2026-01-01 07:25:00,N1,0.02058,0.01247,0.558,0.04554,0.07265,16.48,1,40.13,75.62,1004.43
2026-01-01 07:25:00,N2,0.00269,-0.00484,0.164,0.02369,0.051,14.62,1,39.15,81.36,1002.68
2026-01-01 07:25:00,N3,0.00712,-0.00875,0.404,0.02338,0.03517,16.73,1,39.45,77.8,1004.94
2026-01-01 07:25:00,N4,-0.00036,0.0111,0.044,0.002,0.00371,12.75,1,38.78,77.64,1005.57
2026-01-01 07:25:00,N5,-0.00147,-0.018,0.195,0.02724,0.07298,16.19,1,40.76,74.29,1003.61
2026-01-01 07:30:00,N1,0.014,0.0176,-0.122,0.02942,0.0568,8.46,1,39.05,76.0,1003.02
2026-01-01 07:30:00,N2,0.02356,0.00285,1.448,0.01773,0.03311,15.19,1,38.74,74.53,1005.02
2026-01-01 07:30:00,N3,0.0339,-5e-05,0.186,0.03122,0.08194,17.62,1,39.05,77.52,1003.38
2026-01-01 07:30:00,N4,0.01602,0.02165,-1.565,0.02722,0.06292,12.39,1,38.9,75.99,1004.85
2026-01-01 07:30:00,N5,-0.00132,0.02886,-0.514,0.01881,0.03197,16.74,1,39.26,79.91,1005.09
2026-01-01 07:35:00,N1,0.02673,0.00817,0.727,0.0238,0.05771,10.08,1,39.29,75.73,1005.06
2026-01-01 07:35:00,N2,0.00442,0.00459,-0.832,0.0307,0.07381,11.71,1,37.99,79.31,1003.41
2026-01-01 07:35:00,N3,0.00736,0.0037,0.105,0.0365,0.10334,17.02,1,39.92,75.64,1004.84
2026-01-01 07:35:00,N4,0.0301,0.01456,0.713,0.03858,0.05987,11.95,1,40.14,77.17,1001.85
2026-01-01 07:35:00,N5,0.02551,0.00749,1.15,0.03518,0.07295,14.78,1,39.22,77.08,1004.24
2026-01-01 07:40:00,N1,0.00132,0.02036,-0.111,0.01175,0.03284,11.81,1,39.06,76.02,1003.39
2026-01-01 07:40:00,N2,0.0108,-0.00265,-0.614,0.01805,0.05359,12.86,1,38.33,74.9,1004.49
2026-01-01 07:40:00,N3,0.01494,-0.00226,0.724,0.04055,0.11354,16.09,1,38.68,73.33,1004.22
2026-01-01 07:40:00,N4,0.0068,0.02269,-0.582,0.02461,0.0439,17.69,1,39.05,75.64,1003.16
2026-01-01 07:40:00,N5,0.00952,-0.01536,-1.702,0.04272,0.12545,15.16,1,39.21,75.52,1005.29
